xmin,ymin,xmax,ymax,confidence,class,timestamp,classifier
0,362.7725830078125,274.261474609375,511.88031005859375,462.37152099609375,0.9413959980010986,22.0,1,pruned_quant-aggressive_98
1,366.3018798828125,292.2464599609375,518.6383056640625,473.578369140625,0.9319777488708496,22.0,2,pruned_quant-aggressive_98
2,372.1119079589844,299.03466796875,527.743408203125,486.25341796875,0.9397245049476624,22.0,3,pruned_quant-aggressive_98
3,97.36447143554688,-0.961883544921875,182.78274536132812,496.4750671386719,0.7173042297363281,23.0,3,pruned_quant-aggressive_98
4,373.7928161621094,299.98101806640625,533.7659912109375,487.14288330078125,0.9549374580383301,22.0,4,pruned_quant-aggressive_98
5,101.07763671875,-1.7783660888671875,186.23736572265625,489.70562744140625,0.7486738562583923,23.0,4,pruned_quant-aggressive_98
6,361.802490234375,296.9770812988281,538.5470581054688,485.9306335449219,0.94229656457901,22.0,5,pruned_quant-aggressive_98
7,102.91571044921875,-1.704925537109375,187.54788208007812,489.4939270019531,0.7283101677894592,23.0,5,pruned_quant-aggressive_98
8,376.7064208984375,290.17095947265625,540.0712890625,480.19647216796875,0.9419118762016296,22.0,6,pruned_quant-aggressive_98
9,99.99901580810547,-0.531707763671875,186.4718017578125,479.9615173339844,0.7902809977531433,23.0,6,pruned_quant-aggressive_98
10,365.6630554199219,282.7281494140625,539.6279296875,469.35699462890625,0.9067704081535339,22.0,7,pruned_quant-aggressive_98
11,100.031005859375,1.6224212646484375,185.79095458984375,467.75323486328125,0.744592547416687,23.0,7,pruned_quant-aggressive_98
12,360.17388916015625,257.6062927246094,543.9230346679688,472.0924377441406,0.9018558859825134,22.0,8,pruned_quant-aggressive_98
13,98.29840087890625,2.2506866455078125,186.28237915039062,459.6776123046875,0.7960752844810486,23.0,8,pruned_quant-aggressive_98
14,375.0211181640625,269.47021484375,546.4745483398438,471.7176513671875,0.9115992784500122,22.0,9,pruned_quant-aggressive_98
15,98.3094482421875,1.405914306640625,187.995849609375,451.39349365234375,0.7621757984161377,23.0,9,pruned_quant-aggressive_98
16,370.7151794433594,257.41131591796875,548.3804931640625,462.448486328125,0.9401929378509521,22.0,10,pruned_quant-aggressive_98
17,98.79765319824219,1.368133544921875,188.4341583251953,444.03704833984375,0.7111676931381226,23.0,10,pruned_quant-aggressive_98
18,372.8309020996094,250.65249633789062,550.5178833007812,456.9268493652344,0.9515621066093445,22.0,11,pruned_quant-aggressive_98
19,99.94169616699219,-0.2545928955078125,186.55702209472656,432.8101806640625,0.7569047212600708,23.0,11,pruned_quant-aggressive_98
20,386.90386962890625,246.29583740234375,552.7390747070312,453.4703369140625,0.9532602429389954,22.0,12,pruned_quant-aggressive_98
21,96.27801513671875,-1.758056640625,185.55816650390625,430.7843017578125,0.8034569621086121,23.0,12,pruned_quant-aggressive_98
22,391.433837890625,253.03988647460938,552.58984375,462.6984558105469,0.9489799737930298,22.0,13,pruned_quant-aggressive_98
23,94.50163269042969,-0.315460205078125,182.61927795410156,437.4232482910156,0.6822410821914673,23.0,13,pruned_quant-aggressive_98
24,397.228515625,269.4302978515625,554.7322387695312,478.002197265625,0.9519815444946289,22.0,14,pruned_quant-aggressive_98
25,94.48214721679688,-1.251251220703125,183.14663696289062,454.7273864746094,0.6307056546211243,23.0,14,pruned_quant-aggressive_98
26,393.35516357421875,288.3094482421875,551.8363647460938,498.24859619140625,0.9345836639404297,22.0,15,pruned_quant-aggressive_98
27,88.03573608398438,1.1569671630859375,181.29095458984375,471.77874755859375,0.5876175761222839,23.0,15,pruned_quant-aggressive_98
28,379.1087646484375,308.94818115234375,547.8990478515625,516.3089599609375,0.9522492289543152,22.0,16,pruned_quant-aggressive_98
29,80.95176696777344,-0.9027557373046875,172.3810577392578,490.17486572265625,0.6342751383781433,23.0,16,pruned_quant-aggressive_98
30,368.9453125,319.64300537109375,548.208740234375,525.7513427734375,0.9506850838661194,22.0,17,pruned_quant-aggressive_98
31,79.00259399414062,0.714111328125,168.83343505859375,495.1385192871094,0.7768253087997437,23.0,17,pruned_quant-aggressive_98
32,370.4277038574219,319.97393798828125,548.441162109375,530.3429565429688,0.9445075988769531,22.0,18,pruned_quant-aggressive_98
33,77.32487487792969,1.33868408203125,167.80245971679688,505.0928649902344,0.7035622596740723,23.0,18,pruned_quant-aggressive_98
34,376.36907958984375,294.8243103027344,551.2989501953125,524.1778564453125,0.8940181732177734,22.0,19,pruned_quant-aggressive_98
35,77.7610092163086,1.1010284423828125,166.80368041992188,501.49468994140625,0.7386786341667175,23.0,19,pruned_quant-aggressive_98
36,387.79302978515625,315.330810546875,555.9457397460938,514.4393310546875,0.9174826145172119,22.0,20,pruned_quant-aggressive_98
37,79.50950622558594,-0.314453125,168.31512451171875,489.9285888671875,0.7947379946708679,23.0,20,pruned_quant-aggressive_98
38,389.6347351074219,306.61090087890625,562.1558837890625,503.3270263671875,0.9108357429504395,22.0,21,pruned_quant-aggressive_98
39,79.98420715332031,-2.0060272216796875,170.6656494140625,487.92071533203125,0.7079779505729675,23.0,21,pruned_quant-aggressive_98
40,387.0053405761719,290.0351257324219,566.4010620117188,493.2140808105469,0.9205551147460938,22.0,22,pruned_quant-aggressive_98
41,81.0470962524414,1.50140380859375,171.420166015625,466.9290466308594,0.8216409087181091,23.0,22,pruned_quant-aggressive_98
